Aktie;Exp_Return;Jahr
X3M;0,055999999999999994;2010
AES;0,106747586206896547;2010
AFLAC;0,190342068965517253;2010
AK.STEEL.HLDG..DEAD;0,380510344827586278;2010
AT.T;0,100259310344827587;2010
ABBOTT.LABORATORIES;0,077009655172413802;2010
ABERCROMBIE...FITCH..A.;0,062024827586206893;2010
ADOBE..NAS.;0,106477241379310347;2010
ADVANCED.MICRO.DEVICES;0,028772413793103434;2010
AETNA.DEAD;0,095470344827586207;2010
AFFILIATED.CMP.SVS..A..DEAD;0,038697931034482748;2010
AGILENT.TECHS.;0,121075862068965506;2010
AIR.PRDS...CHEMS.;0,137122758620689650;2010
AIRGAS.DEAD;0,201870344827586201;2010
AKAMAI.TECHS.;0,272237241379310324;2010
HOWMET.AEROSPACE;0,030954482758620682;2010
ALLEGHENY.EN..DEAD;0,093384827586206892;2010
ATI;0,339128275862068951;2010
ALLERGAN.DEAD...20;0,137663448275862077;2010
ALLSTATE.ORD.SHS;0,019503448275862065;2010
ALTERA.DEAD;0,092013793103448288;2010
ALTRIA.GROUP;0,139497931034482742;2010
AMAZON.COM;0,331249655172413782;2010
AMEREN;-0,027613793103448268;2010
AMER.ELEC.PWR.;0,073707586206896561;2010
AMERICAN.EXPRESS;0,096744827586206894;2010
AMERICAN.INTL.GP.;-0,202565517241379278;2010
AMERICAN.TOWER;0,227224827586206907;2010
AMERIPRISE.FINL.;0,196604999999999974;2010
CENCORA;0,157379310344827578;2010
AMGEN;0,019619310344827577;2010
AMPHENOL..A.;0,252637241379310373;2010
ANADARKO.PETROLEUM.DEAD;0,237208275862068968;2010
ANALOG.DEVICES;0,048700689655172422;2010
AON.CLASS.A;0,151760000000000006;2010
APA;0,236262068965517269;2010
APARTMENT.INV...MAN..A.;0,156510344827586245;2010
APOLLO.EDUCATION.GP..A..DEAD;0,047812413793103456;2010
APPLE;0,448675862068965536;2010
APPLIED.MATS.;0,044066206896551711;2010
ARCHER.DANIELS.MIDLAND;0,167015172413793128;2010
ASSURANT;0,112308965517241385;2010
AUTONATION;0,109296551724137908;2010
AUTOZONE;0,154965517241379303;2010
AUTODESK;0,016703448275862065;2010
AUTOMATIC.DATA.PROC.;0,065906206896551717;2010
AVALONBAY.COMMNS.;0,179084137931034476;2010
AVERY.DENNISON;-0,014907586206896552;2010
AVON.PRODUCTS.DEAD;0,047387586206896558;2010
TRUIST.FINANCIAL;0,071931034482758630;2010
BJ.SVS..DEAD;0,082493793103448274;2010
BMC.SOFTWARE.DEAD;0,202720000000000011;2010
BAKER.HUGHES.A;0,103947586206896550;2010
BALL;0,083594482758620706;2010
BANK.OF.AMERICA;0,070868965517241367;2010
C.R.BARD.DEAD;0,069015172413793111;2010
BAXTER.INTL.;0,143649655172413793;2010
BECTON.DICKINSON;0,103271724137931037;2010
BED.BATH...BEYOND.DEAD;0,059958620689655157;2010
BEMIS.DEAD;0,071371034482758611;2010
BEST.BUY;0,088615172413793089;2010
BIG.LOTS..OTC.;0,298827586206896534;2010
BIOGEN;0,053431724137931035;2010
BLACK...DECKER.DEAD;0,036399999999999981;2010
H.R.BLOCK;0,070366896551724165;2010
BOEING;0,079906206896551729;2010
BXP;0,197467586206896556;2010
BOSTON.SCIENTIFIC;-0,182888275862068961;2010
BRISTOL.MYERS.SQUIBB;0,080659310344827581;2010
BROADCOM..A..DEAD;0,182173793103448278;2010
BROWN.FORMAN..B.;0,117696551724137941;2010
BURL.NTHN.SANTA.FE.C.DEAD;0,211737931034482768;2010
CA.DEAD;-0,003437241379310352;2010
CBRE.GROUP.CLASS.A;0,390320000000000000;2010
PARAMOUNT.SKYDANCE.B;0,018924137931034486;2010
CF.INDUSTRIES.HDG.;0,567473187772925769;2010
CH.ROBINSON.WWD.;0,226182068965517263;2010
CIGNA;0,167478620689655189;2010
CMS.ENERGY;0,130132413793103446;2010
CNX.RESOURCES;0,389528275862069007;2010
CSX;0,261886896551724091;2010
CVS.HEALTH;0,124397241379310339;2010
COTERRA.ENERGY;0,348899310344827573;2010
CAMERON.INTERNATIONAL.DEAD;0,332079999999999986;2010
THE.CAMPBELL.S.COMPANY;0,068841379310344827;2010
CAPITAL.ONE.FINL.;0,070637241379310309;2010
CARDINAL.HEALTH;-0,005252413793103458;2010
CARNIVAL;-0,014154482758620706;2010
CATERPILLAR;0,124030344827586195;2010
CELGENE.DEAD;0,363073103448275869;2010
CENTERPOINT.EN.;0,131599999999999995;2010
LUMEN.TECHNOLOGIES;0,085795862068965514;2010
CEPHALON.DEAD;0,082590344827586218;2010
CHESAPEAKE.ENERGY.DEAD;0,253448275862068972;2010
CHEVRON;0,156220689655172412;2010
CME.GROUP;0,213417931034482755;2010
CHUBB.DEAD;0,125034482758620696;2010
CINCINNATI.FINL.;0,017611034482758622;2010
CINTAS;-0,046750344827586193;2010
CISCO.SYSTEMS;0,093867586206896558;2010
CITIGROUP;-0,190033103448275842;2010
CITRIX.SYS..DEAD;0,176400000000000001;2010
CLEVELAND.CLIFFS;0,528215172413793121;2010
CLOROX;0,050091034482758631;2010
TAPESTRY;0,154888275862068936;2010
COCA.COLA;0,109199999999999992;2010
COCA.COLA.EUROPACIFIC.PARTNERS;0,066620689655172427;2010
COGNIZANT.TECH.SLTN..A.;0,246805517241379335;2010
COLGATE.PALM.;0,134786206896551741;2010
COMCAST.A;0,019252413793103426;2010
COMERICA.DEAD;0,048893793103448283;2010
DXC.TECHNOLOGY;0,057892413793103441;2010
COMPUWARE.DEAD;0,111517241379310308;2010
CONAGRA.BRANDS;0,013845517241379317;2010
CONOCOPHILLIPS;0,125748965517241351;2010
CONSOLIDATED.EDISON;0,073437241379310361;2010
CONSTELLATION.BRANDS..A.;-0,020526896551724128;2010
CONSTELLATION.EN..DEAD;0,060827586206896538;2010
CORNING;0,192775172413793078;2010
COSTCO.WHOLESALE;0,086548965517241380;2010
COVENTRY.HEALTH.CARE.DEAD;0,052137931034482762;2010
CUMMINS;0,302979310344827613;2010
DIRECTV.DEAD;0,189183448275862087;2010
DTE.ENERGY;0,080079999999999998;2010
DANAHER;0,087514482758620685;2010
DARDEN.RESTAURANTS;0,150639999999999996;2010
DAVITA;0,114819310344827605;2010
COVISTA;0,327870344827586202;2010
DEAN.FOODS.DEAD;0,039740689655172419;2010
DEERE;0,180764137931034463;2010
DELL.DEAD;-0,135886896551724146;2010
DENBURY.RESOURCES..OTC..DEAD;0,330593103448275860;2010
DENTSPLY.SIRONA;0,083285517241379309;2010
DEVON.ENERGY;0,226220689655172419;2010
DIAMOND.OFFS.DRL..DEAD;0,327542068965517241;2010
DISCOVER.FINANCIAL.SVS..DEAD;0,042366315789473682;2010
DOMINION.ENERGY;0,089097931034482755;2010
R.R.DONNELLEY...SONS.DEAD;0,023481379310344819;2010
DOVER;0,069517241379310368;2010
DOW.CHEMICAL.DEAD;0,009211034482758606;2010
E.I.DU.PONT.DE.NEMOURS.DEAD;0,017282758620689655;2010
DUKE.ENERGY;0,101591724137931036;2010
DUN...BRADSTREET.DEL..DEAD;0,105318620689655168;2010
E.TRADE.FINANCIAL.DEAD;-0,019310344827586201;2010
EMC.DEAD;0,094157241379310364;2010
EOG.RES.;0,306860689655172381;2010
EQT;0,162824827586206894;2010
EASTMAN.CHEMICAL;0,112193103448275863;2010
EASTMAN.KODAK.DEAD;-0,226182068965517263;2010
EATON;0,056386206896551716;2010
ECOLAB;0,092786206896551732;2010
EDISON.INTL.;0,079462068965517232;2010
EL.PASO.DEAD;0,116885517241379300;2010
ELECTRONIC.ARTS;-0,153497931034482754;2010
EMERSON.ELECTRIC;0,115340689655172413;2010
ENTERGY;0,098888275862068956;2010
EQUIFAX;0,066446896551724116;2010
EQUITY.RESD.TST.PROPS..SHBI;0,181246896551724157;2010
ESTEE.LAUDER.COS..A.;0,077801379310344823;2010
EXELON;0,098598620689655178;2010
EXPEDIA.GROUP;0,141432558139534897;2010
EXPEDITORS.INTL.OF.WASH..A;0,131484137931034500;2010
EXPRESS.SCRIPTS.HOLDING.DEAD;0,355851034482758621;2010
EXXON.MOBIL;0,121365517241379325;2010
FLIR.SYSTEMS.DEAD;0,239197241379310338;2010
FMC;0,266231724137931058;2010
FMC.TECHNOLOGIES.DEAD;0,364038620689655201;2010
NEXTERA.ENERGY;0,134361379310344836;2010
FAMILY.DOLLAR.STORES.DEAD;0,074788965517241374;2010
FASTENAL;0,144962758620689636;2010
FEDEX;0,030278620689655183;2010
FEDERATED.HERMES.B;0,107520000000000018;2010
FIDELITY.NAT.INFO.SVS.;0,114297931034482769;2010
FIFTH.THIRD.BANCORP;0,094427586206896535;2010
FIRST.HORIZON;0,030645517241379313;2010
FIRST.SOLAR;0,847171990171990075;2010
FIRSTENERGY;0,106786206896551716;2010
FISERV;0,078438620689655167;2010
FLOWSERVE;0,364231724137930979;2010
FLUOR;0,226143448275862080;2010
FORD.MOTOR;0,108639999999999987;2010
FOREST.LABS..DEAD;-0,015197241379310346;2010
BEAM.DEAD;-0,024755862068965514;2010
FRANKLIN.RESOURCES;0,193624827586206916;2010
FREEPORT.MCMORAN;0,356372413793103471;2010
FRONTIER.COMMUNICATIONS.DEAD;0,026281379310344841;2010
GAMESTOP..A.;0,242479999999999973;2010
TEGNA.DEAD;-0,139845517241379308;2010
GAP;0,079211034482758638;2010
GENERAL.DYNAMICS;0,102808275862068949;2010
GE.AEROSPACE;-0,067451034482758604;2010
GENERAL.MILLS;0,112077241379310341;2010
GENUINE.PARTS;0,033735172413793105;2010
GENWORTH.FINANCIAL;0,417431724137931059;2010
GENZYME.DEAD;0,014637241379310328;2010
GILEAD.SCIENCES;0,225679999999999992;2010
GOLDMAN.SACHS.GP.;0,214885517241379304;2010
GOODRICH.DEAD;0,212742068965517256;2010
GOODYEAR.TIRE...RUB.;0,165335172413793058;2010
ALPHABET..A.;0,286295172413793098;2010
WW.GRAINGER;0,129398620689655186;2010
HEALTHPEAK.PROPERTIES;0,209633103448275876;2010
HALLIBURTON;0,197274482758620695;2010
HARLEY.DAVIDSON;-0,032866206896551731;2010
HARMAN.INTL.INDS..DEAD;-0,090681379310344826;2010
L3HARRIS.TECHNOLOGIES;0,177577931034482744;2010
HARTFORD.INSURANCE.GROUP;0,245028965517241376;2010
HASBRO;0,165566896551724130;2010
WELLTOWER;0,167633103448275866;2010
HJ.HEINZ.DEAD;0,074171034482758608;2010
HERSHEY;-0,029622068965517244;2010
HESS.DEAD;0,289674482758620677;2010
HP;0,230797241379310347;2010
HOME.DEPOT;0,000617931034482762;2010
HONEYWELL.INTL.;0,089986206896551721;2010
HORMEL.FOODS;0,084695172413793096;2010
D.R.HORTON;0,027285517241379342;2010
HOSPIRA.DEAD;0,124976551724137921;2010
HOST.HOTELS...RESORTS.REIT;0,162477241379310328;2010
HUDSON.CITY.BANC..DEAD;0,123412413793103456;2010
HUMANA;0,177133793103448262;2010
HUNTINGTON.BCSH.;0,057583448275862092;2010
IMS.HEALTH.DEAD;0,044935172413793099;2010
ITT;0,090565517241379317;2010
ILLINOIS.TOOL.WORKS;0,068995862068965519;2010
INTEGRYS.ENERGY.GROUP.DEAD;0,057660689655172424;2010
INTEL;0,054435862068965502;2010
INTERCONTINENTAL.EX.;0,482547211895910766;2010
INTERPUBLIC.GROUP.DEAD;0,000328275862068963;2010
INTERNATIONAL.BUS.MCHS.;0,098559999999999995;2010
INTL.FLAVORS...FRAG.;0,051172413793103444;2010
INTERNATIONAL.GAME.TECH..DEAD;0,002297931034482760;2010
INTERNATIONAL.PAPER;0,056231724137931025;2010
INTUIT;0,111806896551724128;2010
INTUITIVE.SURGICAL;0,550731034482758619;2010
INVESCO;0,252790405904059046;2010
IRON.MOUNTAIN;0,078322758620689659;2010
VIAVI.SOLUTIONS;-0,036940689655172387;2010
JP.MORGAN.CHASE...CO.;0,183235862068965527;2010
JABIL;0,081470344827586236;2010
JACOBS.SOLUTIONS;0,214595862068965526;2010
JANUS.CAPITAL.GP..DEAD;0,160005517241379319;2010
JOHNSON...JOHNSON;0,043062068965517238;2010
JOHNSON.CONTROLS.DEAD;0,152204137931034461;2010
JUNIPER.NETWORKS.DEAD;0,101012413793103439;2010
KLA;0,042598620689655184;2010
KELLANOVA.DEAD;0,076681379310344827;2010
KEYCORP;-0,057274482758620654;2010
KIMBERLY.CLARK;0,045224827586206891;2010
KIMCO.REALTY;0,084617931034482743;2010
KING.PHARMS..DEAD;0,075387586206896562;2010
KOHL.S;0,090237241379310357;2010
MONDELEZ.INTERNATIONAL.CL.A;0,006797241379310343;2010
KROGER;0,081508965517241377;2010
L3.TECHNOLOGIES.DEAD;0,076179310344827583;2010
LSI.DEAD;0,167652413793103472;2010
LABCORP.HOLDINGS;0,102325517241379310;2010
LEGG.MASON.DEAD;0,027459310344827625;2010
LEGGETT.PLATT;0,039566896551724143;2010
LENNAR.A.A;-0,021975172413793091;2010
JEFFERIES.FINANCIAL.GROUP;0,124068965517241364;2010
LEXMARK.INTL..DEAD;-0,152513103448275900;2010
LIFE.TECHNOLOGIES.DEAD;0,135886896551724146;2010
ELI.LILLY;-0,022728275862068971;2010
BATH.AND.BODY.WORKS;0,092960000000000001;2010
LINCOLN.NATIONAL;0,241186206896551708;2010
LINEAR.TECHNOLOGY.DEAD;0,022419310344827598;2010
LOCKHEED.MARTIN;0,112733793103448290;2010
LOEWS;0,169544827586206870;2010
LORILLARD.DEAD;0,270093793103448276;2010
LOWE.S.COMPANIES;0,033677241379310364;2010
M.T.BANK;0,032924137931034499;2010
SUNEDISON.DEAD;0,207895172413793128;2010
MACY.S;0,051481379310344834;2010
MARATHON.OIL.DEAD;0,224695172413793137;2010
MARRIOTT.INTL..A.;0,060673103448275867;2010
MARSH;-0,000270344827586201;2010
MARSHALL...ILSLEY.DEAD;-0,068435862068965528;2010
MASCO;-0,046904827586206885;2010
MASSEY.EN..DEAD;0,295757241379310309;2010
MASTERCARD;0,581717872340425601;2010
MATTEL;0,096648275862068964;2010
MCAFEE.DEAD;0,137566896551724133;2010
MCCORMICK...COMPANY.NV.;0,033600000000000005;2010
MCDONALDS;0,180242758620689669;2010
S.P.GLOBAL;0,041285517241379320;2010
MCKESSON;0,184201379310344832;2010
MEADWESTVACO.DEAD;0,079268965517241372;2010
MEDCO.HEALTH.SLTN..DEAD;0,270653793103448281;2010
MEDTRONIC;0,021936551724137932;2010
MERCK...COMPANY;0,117793103448275857;2010
MEREDITH.DEAD;-0,026957241379310347;2010
METLIFE;0,171205517241379335;2010
T.MOBILE.US;-0,252285957446808540;2010
MICROCHIP.TECH.;0,108968275862068975;2010
MICRON.TECHNOLOGY;0,145580689655172457;2010
MICROSOFT;0,088190344827586212;2010
MILLIPORE.DEAD;0,103638620689655181;2010
MOLEX.DEAD;0,022284137931034492;2010
MOLSON.COORS.BEVERAGE.COMPANY.B;0,093095172413793115;2010
MONSANTO.DEAD;0,303326896551724123;2010
MONSTER.WORLDWIDE.DEAD;0,000598620689655161;2010
MOODY.S;0,022457931034482764;2010
MORGAN.STANLEY;0,181633103448275879;2010
MOTOROLA.SOLUTIONS;-0,041324137931034483;2010
MURPHY.OIL;0,159870344827586219;2010
VIATRIS;0,086317241379310336;2010
NICOR.DEAD;0,104140689655172411;2010
NIKE..B.;0,133550344827586209;2010
NRG.ENERGY;0,150833103448275857;2010
NYSE.EURONEXT.DEAD;0,250802758620689625;2010
NABORS.INDUSTRIES;0,098173793103448273;2010
NASDAQ;0,284846896551724127;2010
NOV;0,354364137931034440;2010
NATIONAL.SEMICON..DEAD;0,067605517241379323;2010
NETAPP;0,104623448275862063;2010
NEW.YORK.TIMES..A.;-0,090275862068965498;2010
NEWELL.BRANDS..XSC.;0,024697931034482763;2010
NEWMONT;0,118855172413793120;2010
TWENTY.FIRST.CENTURY.FOX.A;0,032016551724137934;2010
NISOURCE;0,009944827586206888;2010
NOBLE.ENERGY.DEAD;0,279227586206896583;2010
NORDSTROM.DEAD;0,233133793103448284;2010
NORFOLK.SOUTHERN;0,158866206896551732;2010
EVERSOURCE.ENERGY;0,123103448275862060;2010
NORTHERN.TRUST;0,130924137931034468;2010
NORTHROP.GRUMMAN;0,059475862068965511;2010
NOVELL.DEAD;-0,008805517241379306;2010
NOVELLUS.SYSTEMS.DEAD;0,043023448275862082;2010
NUCOR;0,291528275862068975;2010
NVIDIA;0,333122758620689630;2010
O.REILLY.AUTOMOTIVE;0,156954482758620700;2010
OCCIDENTAL.PTL.;0,313097931034482801;2010
ODP.DEAD;0,096725517241379344;2010
OMNICOM.GROUP;0,037211034482758643;2010
ORACLE;0,162515862068965511;2010
O.I.GLASS;0,190708965517241397;2010
PACCAR;0,125652413793103407;2010
PG.E;0,120284137931034485;2010
PNC.FINL.SVS.GP.;0,175067586206896553;2010
PPG.INDUSTRIES;0,051153103448275838;2010
PPL;0,110571034482758623;2010
PACTIV.DEAD;0,056270344827586187;2010
PALL.DEAD;0,116943448275862075;2010
PARKER.HANNIFIN;0,089445517241379308;2010
PATTERSON.COMPANIES.DEAD;-0,032286896551724134;2010
PAYCHEX;0,046518620689655170;2010
PEABODY.ENERGY.DEAD;0,373249655172413763;2010
OLD.COPPER..OTC..DEAD;0,029911724137931042;2010
PEOPLES.UNITED.FINANCIAL.DEAD;0,143108965517241365;2010
PEPCO.HOLDINGS.DEAD;0,040532413793103440;2010
PEPSI.BOTTLING.GP..DEAD;0,117348965517241374;2010
PEPSICO;0,070926896551724128;2010
REVVITY;0,056328275862068948;2010
PFIZER;0,003591724137931035;2010
PINNACLE.WEST.CAP.;0,039586206896551714;2010
PIONEER.NTRL.RES..DEAD;0,199919999999999987;2010
PITNEY.BOWES;-0,063897931034482769;2010
PLUM.CREEK.TIMBER.DEAD;0,126772413793103444;2010
RALPH.LAUREN.CL.A;0,218033103448275839;2010
PRAXAIR.DEAD;0,185881379310344819;2010
PREC.CASTPARTS.DEAD;0,317713103448275858;2010
BOOKING.HOLDINGS;0,551291034482758624;2010
PRINCIPAL.FINL.GP.;0,162342068965517228;2010
PROCTER...GAMBLE;0,060209655172413785;2010
PROGRESS.ENERGY.DEAD;0,057873103448275856;2010
PROGRESSIVE.OHIO;0,050515862068965522;2010
PROLOGIS.DEAD;0,182946206896551722;2010
PRUDENTIAL.FINL.;0,228402758620689650;2010
PUB.SER.ENTER.GP.;0,127950344827586188;2010
PUBLIC.STORAGE;0,205075862068965525;2010
PULTEGROUP;-0,034777931034482776;2010
QLOGIC.DEAD;0,078284137931034475;2010
QUALCOMM;0,090990344827586209;2010
QUANTA.SERVICES;0,307864827586206924;2010
QUEST.DIAGNOSTICS;0,084193103448275852;2010
QUESTAR.DEAD;0,201966896551724118;2010
QWEST.COMMS.INTL..DEAD;0,133782068965517253;2010
RS.LEGACY.DEAD;0,030877241379310326;2010
RANGE.RES.;0,389315862068965512;2010
RAYTHEON..B..DEAD;0,105241379310344815;2010
RED.HAT.DEAD;0,281853793103448269;2010
REGIONS.FINL.NEW;-0,012339310344827601;2010
REPUBLIC.SVS..A.;0,110204137931034493;2010
REYNOLDS.AMERICAN.DEAD;0,140714482758620696;2010
ROBERT.HALF;0,073746206896551730;2010
ROCKWELL.AUTOMATION;0,092361379310344813;2010
ROCKWELL.COLLINS.DEAD;0,122833103448275874;2010
ROPER.TECHNOLOGIES;0,173271724137931044;2010
ROSS.STORES;0,144209655172413798;2010
ROWAN.COMPANIES.CL.A.DEAD;0,128722758620689659;2010
RYDER.SYSTEM;0,080002758620689673;2010
LEIDOS.HOLDINGS;0,049709177592371867;2010
SCANA.DEAD;0,058510344827586200;2010
SLM;-0,009674482758620675;2010
SAFEWAY.DEAD;0,073746206896551730;2010
SALESFORCE;0,417856551724137937;2010
SANDISK.DEAD;0,245473103448275859;2010
HILLSHIRE.BRANDS.DEAD;-0,024678620689655179;2010
SLB;0,234871724137931032;2010
CHARLES.SCHWAB;0,214402758620689665;2010
SEALED.AIR.DEAD;0,037172413793103445;2010
SEARS.HOLDINGS.DEAD;0,077608275862068976;2010
SEMPRA;0,143456551724137932;2010
SHERWIN.WILLIAMS;0,136388965517241362;2010
SIGMA.ALDRICH.DEAD;0,150987586206896562;2010
SIMON.PROPERTY.GROUP;0,229986206896551720;2010
SMITH.INTL..DEAD;0,145039999999999975;2010
J.M.SMUCKER;0,123837241379310362;2010
SNAP.ON;0,127506206896551705;2010
SOUTHERN;0,061078620689655180;2010
SOUTHWEST.AIRLINES;0,005928275862068962;2010
SOUTHWESTERN.ENERGY.DEAD;0,576973793103448207;2010
SPECTRA.ENERGY.DEAD;0,013915471698113210;2010
SPRINT.NEXTEL.DEAD;-0,142336551724137922;2010
ST.JUDE.MEDICAL.DEAD;0,025856551724137936;2010
STANLEY.BLACK...DECKER;0,094775172413793116;2010
STAPLES.DEAD;0,097806896551724115;2010
STARBUCKS;0,015293793103448278;2010
STARWOOD.H.R.WORLDWIDE.DEAD;0,097420689655172393;2010
STATE.STREET;0,210868965517241380;2010
STERICYCLE.DEAD;0,207856551724137917;2010
STRYKER;0,053837241379310348;2010
SUNTRUST.BANKS.DEAD;-0,003668965517241372;2010
SUNOCO.DEAD;0,050361379310344824;2010
SUPERVALU.DEAD;-0,096899310344827572;2010
GEN.DIGITAL;0,008361379310344825;2010
SYSCO;0,000868965517241366;2010
T.ROWE.PRICE.GROUP;0,235914482758620675;2010
TECO.ENERGY.DEAD;0,099467586206896538;2010
TJX;0,131928275862068956;2010
TARGET;0,064168275862068955;2010
TELLABS.DEAD;0,013382068965517257;2010
TENET.HEALTHCARE;0,051886896551724127;2010
TERADATA;0,177448252911813653;2010
TERADYNE..XSC.;0,022033103448275866;2010
ANDEAVOR.DEAD;0,160372413793103435;2010
TEXAS.INSTRUMENTS;0,079017931034482777;2010
TEXTRON;0,059205517241379312;2010
BANK.OF.NEW.YORK.MELLON;0,114510344827586222;2010
THERMO.FISHER.SCIENTIFIC;0,132816551724137921;2010
TIFFANY...CO.DEAD;0,163886896551724115;2010
TIME.WARNER.CABLE.DEAD;0,020632904884318765;2010
TIME.WARNER.DEAD;0,010736551724137918;2010
TITANIUM.METALS.DEAD;0,496874482758620672;2010
GLOBE.LIFE;0,047387586206896558;2010
TOTAL.SYSTEM.SERVICES.DEAD;0,019271724137931046;2010
TRAVELERS.COS.;0,148631724137931048;2010
TYSON.FOODS..A.;0,023404137931034481;2010
US.BANCORP;0,088731034482758611;2010
UNION.PACIFIC;0,202044137931034484;2010
UNITED.PARCEL.SER..B.;-0,018537931034482768;2010
UNITED.STATES.STEEL.DEAD;0,222126896551724157;2010
RTX;0,111710344827586211;2010
UNITEDHEALTH.GROUP;0,017398620689655156;2010
UNUM.GROUP;0,172866206896551716;2010
V.F;0,134457931034482780;2010
VALERO.ENERGY;0,078226206896551714;2010
VARIAN.MEDICAL.SYSTEMS.DEAD;0,069613793103448285;2010
VENTAS;0,258913103448275839;2010
VERISIGN;0,030529655172413805;2010
VERIZON.COMMUNICATIONS;0,047870344827586224;2010
VIACOM..B..DEAD;0,036689655172413786;2010
VORNADO.REALTY.TRUST;0,164195862068965498;2010
VULCAN.MATERIALS;0,103329655172413798;2010
WALMART;0,042328275862068970;2010
WALGREENS.BOOTS.ALLIANCE.DEAD;0,037906206896551720;2010
WALT.DISNEY;0,090951724137931012;2010
GRAHAM.HOLDINGS..B.;-0,098173793103448287;2010
WASTE.MANAGEMENT;0,085873103448275867;2010
WATERS;0,113390344827586212;2010
ALLERGAN.DEAD...479;0,070579310344827589;2010
ELEVANCE.HEALTH;0,064400000000000013;2010
WELLS.FARGO...CO;0,183274482758620683;2010
WESTERN.DIGITAL;0,396402758620689688;2010
WESTERN.UNION;0,109366822429906557;2010
WEYERHAEUSER;0,023191724137931025;2010
WHIRLPOOL;0,153285517241379315;2010
WHOLE.FOODS.MARKET.DEAD;0,024195862068965519;2010
WILLIAMS;0,169564137931034475;2010
WINDSTREAM.HOLDINGS.DEAD;0,073921316614420057;2010
WEC.ENERGY.GROUP;0,117542068965517235;2010
TRAVEL.LEISURE;0,150360932297447319;2010
WYNN.RESORTS;0,199707586206896548;2010
XL.GROUP.DEAD;0,131426206896551739;2010
XTO.EN..DEAD;0,273241379310344812;2010
XCEL.ENERGY;0,094891034482758638;2010
XEROX.HOLDINGS;-0,051732413793103442;2010
XILINX.DEAD;0,050013793103448265;2010
ALTABA.DEAD;-0,046537931034482768;2010
YUM..BRANDS;0,138880000000000003;2010
