Aktie;Exp_Return;Jahr
ZIMMER.BIOMET.HDG.;-0,012397241379310331;2010
ZIONS.BANCORP.;-0,068783448275862039;2010
EBAY;-0,089040000000000008;2010
X3M;0,174428834355828205;2015
CHUBB;0,199802760736196322;2015
AES;0,050515950920245391;2015
AFLAC;0,117574233128834374;2015
AGL.RESOURCES.DEAD;0,135662576687116565;2015
AMETEK;0,253642638036809809;2015
AT.T;0,099698466257668705;2015
ABBVIE;0,357117318435754172;2015
ABBOTT.LABORATORIES;0,147818098159509193;2015
ACCENTURE.CLASS.A;0,194642944785276079;2015
ALLERGAN.DEAD...12;0,391604907975460104;2015
ADOBE..NAS.;0,174312883435582822;2015
AETNA.DEAD;0,243593558282208578;2015
AFFILIATED.MANAGERS;0,270262269938650324;2015
AGILENT.TECHS.;0,173307975460122693;2015
AIR.PRDS...CHEMS.;0,160553374233128821;2015
AIRGAS.DEAD;0,219842944785276051;2015
AKAMAI.TECHS.;0,260580368098159543;2015
HOWMET.AEROSPACE;0,059714723926380366;2015
ALEXION.PHARMS..DEAD;0,446353067484662525;2015
ATI;0,057473006134969334;2015
ALLERGAN.DEAD...24;0,266976993865030654;2015
BREAD.FINANCIAL.HOLDINGS;0,321454601226993875;2015
ALLSTATE.ORD.SHS;0,210392944785276093;2015
ALTERA.DEAD;0,152919938650306758;2015
ALTRIA.GROUP;0,242105521472392643;2015
AMAZON.COM;0,212943865030674834;2015
AMEREN;0,159876993865030681;2015
AMER.ELEC.PWR.;0,163915950920245412;2015
AMERICAN.EXPRESS;0,203841717791411053;2015
AMERICAN.INTL.GP.;0,225621165644171784;2015
AMERICAN.TOWER;0,191956748466257682;2015
AMERIPRISE.FINL.;0,302071472392638041;2015
CENCORA;0,271363803680981563;2015
AMGEN;0,238163190184049078;2015
AMPHENOL..A.;0,202720858895705514;2015
ANADARKO.PETROLEUM.DEAD;0,126888957055214718;2015
ANALOG.DEVICES;0,165172085889570552;2015
ELEVANCE.HEALTH;0,193464110429447861;2015
AON.CLASS.A;0,206663190184049078;2015
APA;-0,048177607361963193;2015
APARTMENT.INV...MAN..A.;0,223901226993865027;2015
APPLE;0,295964723926380346;2015
APPLIED.MATS.;0,172979447852760759;2015
ARCHER.DANIELS.MIDLAND;0,147721472392638026;2015
ASSURANT;0,208209202453987718;2015
AUTONATION;0,263517791411042979;2015
AUTOZONE;0,278900613496932515;2015
AUTODESK;0,225930368098159529;2015
AUTOMATIC.DATA.PROC.;0,194333742331288362;2015
BROADCOM;0,403393251533742336;2015
AVALONBAY.COMMNS.;0,189251226993865013;2015
AVERY.DENNISON;0,133015030674846629;2015
AVON.PRODUCTS.DEAD;-0,148185276073619643;2015
TRUIST.FINANCIAL;0,140377914110429464;2015
BAKER.HUGHES.A;0,133169631901840474;2015
BALL;0,214663803680981591;2015
BANK.OF.AMERICA;0,107988957055214718;2015
C.R.BARD.DEAD;0,171761963190184053;2015
BAXTER.INTL.;0,087987423312883450;2015
BECTON.DICKINSON;0,143353987730061361;2015
BED.BATH...BEYOND.DEAD;0,166621472392638054;2015
BERKSHIRE.HATHAWAY..B.;0,178409815950920259;2015
BEST.BUY;0,109322392638036822;2015
BIOGEN;0,400281901840490784;2015
BLACKROCK;0,147354294478527603;2015
H.R.BLOCK;0,157132822085889579;2015
BOEING;0,221330981595092013;2015
BORGWARNER;0,285413190184049093;2015
BXP;0,183260429447852757;2015
BOSTON.SCIENTIFIC;0,123796932515337438;2015
BRISTOL.MYERS.SQUIBB;0,220828527607361991;2015
BROADCOM..A..DEAD;0,122927300613496951;2015
BROWN.FORMAN..B.;0,221814110429447847;2015
CA.DEAD;0,107795705521472399;2015
CBRE.GROUP.CLASS.A;0,245352147239263824;2015
PARAMOUNT.SKYDANCE.B;0,325512883435582823;2015
CF.INDUSTRIES.HDG.;0,285142638036809781;2015
CH.ROBINSON.WWD.;0,093127914110429449;2015
CME.GROUP;0,126251226993865012;2015
CMS.ENERGY;0,205928834355828233;2015
CNX.RESOURCES;0,010532208588957065;2015
CSX;0,210083742331288348;2015
CVS.HEALTH;0,244211963190184067;2015
CABLEVISION.SYS..DEAD;0,143972392638036795;2015
COTERRA.ENERGY;0,267885276073619616;2015
CAMERON.INTERNATIONAL.DEAD;0,095330981595092026;2015
THE.CAMPBELL.S.COMPANY;0,092470858895705513;2015
CAPITAL.ONE.FINL.;0,198469325153374260;2015
CARDINAL.HEALTH;0,219630368098159529;2015
CAREFUSION.DEAD;0,196884662576687131;2015
CARMAX;0,245371472392638040;2015
CARNIVAL;0,134754294478527603;2015
CATERPILLAR;0,150987423312883451;2015
CELGENE.DEAD;0,306941411042944756;2015
CENTERPOINT.EN.;0,151702453987730052;2015
LUMEN.TECHNOLOGIES;0,107834355828220860;2015
CERNER.DEAD;0,255903680981595105;2015
CHESAPEAKE.ENERGY.DEAD;0,045877914110429442;2015
CHEVRON;0,124898466257668719;2015
CHIPOTLE.MEXN.GRILL;0,451996012269938685;2015
CHUBB.DEAD;0,181424539877300617;2015
CIGNA;0,239709202453987746;2015
CIMAREX.EN..DEAD;0,208325153374233157;2015
CINCINNATI.FINL.;0,192845705521472427;2015
CINTAS;0,256444785276073617;2015
CISCO.SYSTEMS;0,083465337423312885;2015
CITIGROUP;0,159103987730061347;2015
CITRIX.SYS..DEAD;0,143953067484662578;2015
CLOROX;0,147644171779141103;2015
TAPESTRY;0,078576073619631912;2015
COCA.COLA;0,115216564417177925;2015
COCA.COLA.EUROPACIFIC.PARTNERS;0,265295705521472414;2015
COGNIZANT.TECH.SLTN..A.;0,209156134969325169;2015
COLGATE.PALM.;0,135334049079754604;2015
COMCAST.A;0,282282515337423268;2015
COMERICA.DEAD;0,143624539877300617;2015
DXC.TECHNOLOGY;0,089166257668711640;2015
CONAGRA.BRANDS;0,134425766871165642;2015
CONOCOPHILLIPS;0,172476993865030681;2015
CONSOLIDATED.EDISON;0,124492638036809822;2015
CONSTELLATION.BRANDS..A.;0,403547852760736181;2015
CORNING;0,097398773006134962;2015
COSTCO.WHOLESALE;0,207861349693251540;2015
CROWN.CASTLE;0,162756441717791411;2015
CUMMINS;0,290592331288343553;2015
DIRECTV.DEAD;0,206895092024539873;2015
DTE.ENERGY;0,184787116564417153;2015
DAVITA;0,206663190184049078;2015
DANAHER;0,184091411042944797;2015
DARDEN.RESTAURANTS;0,164650306748466257;2015
DEERE;0,147161042944785297;2015
APTIV;0,417347911547911565;2015
DELTA.AIR.LINES;0,368086196319018399;2015
DENBURY.RESOURCES..OTC..DEAD;-0,039597239263803687;2015
DENTSPLY.SIRONA;0,108858588957055205;2015
DEVON.ENERGY;0,015440797546012278;2015
DIAMOND.OFFS.DRL..DEAD;-0,089243558282208604;2015
DISCOVER.FINANCIAL.SVS..DEAD;0,338847239263803668;2015
WARNER.BROS.DISCOVERY.SERIES.A;0,184632515337423309;2015
DISCOVERY.SERIES.C.DEAD;0,211938957055214733;2015
DOLLAR.GENERAL;0,255034049079754577;2015
DOLLAR.TREE;0,311038343558282193;2015
DOMINION.ENERGY;0,182390797546012257;2015
DOVER;0,194700920245398784;2015
DOW.CHEMICAL.DEAD;0,176264723926380401;2015
KEURIG.DR.PEPPER;0,227862883435582836;2015
DUKE.ENERGY;0,149074233128834360;2015
DUN...BRADSTREET.DEL..DEAD;0,113419325153374231;2015
E.TRADE.FINANCIAL.DEAD;0,138831901840490796;2015
E.I.DU.PONT.DE.NEMOURS.DEAD;0,208692331288343552;2015
EMC.DEAD;0,138657975460122707;2015
EOG.RES.;0,181926993865030667;2015
EQT;0,160843251533742349;2015
EASTMAN.CHEMICAL;0,242743251533742321;2015
EATON;0,212982515337423323;2015
ECOLAB;0,195300000000000029;2015
EDISON.INTL.;0,166041717791411053;2015
EDWARDS.LIFESCIENCES;0,259807361963190209;2015
ELECTRONIC.ARTS;0,253140184049079731;2015
EMERSON.ELECTRIC;0,126869631901840502;2015
ENDO.INTERNATIONAL.DEAD;0,289780674846625785;2015
VALARIS.A.DEAD;0,028350000000000004;2015
ENTERGY;0,073396932515337424;2015
EQUIFAX;0,221157055214723924;2015
EQUITY.RESD.TST.PROPS..SHBI;0,203435889570552142;2015
ESSEX.PROPERTY.TST.;0,229582822085889565;2015
ESTEE.LAUDER.COS..A.;0,266493865030674904;2015
EXELON;0,010396932515337420;2015
EXPEDIA.GROUP;0,331735582822085873;2015
EXPEDITORS.INTL.OF.WASH..A;0,092722085889570552;2015
EXPRESS.SCRIPTS.HOLDING.DEAD;0,162002760736196322;2015
EXXON.MOBIL;0,099659815950920244;2015
F5;0,261701226993864999;2015
FLIR.SYSTEMS.DEAD;0,042206134969325161;2015
FMC;0,175936196319018412;2015
FMC.TECHNOLOGIES.DEAD;0,146735889570552197;2015
META.PLATFORMS.A;0,370510102489019055;2015
FAMILY.DOLLAR.STORES.DEAD;0,252811656441717769;2015
FASTENAL;0,216229141104294476;2015
FEDEX;0,177810736196319041;2015
FIDELITY.NAT.INFO.SVS.;0,225775766871165656;2015
FIFTH.THIRD.BANCORP;0,211996932515337438;2015
FIRST.SOLAR;-0,030108588957055215;2015
FIRSTENERGY;0,034688650306748461;2015
FISERV;0,225833742331288362;2015
FLOWSERVE;0,180670858895705500;2015
FLUOR;0,118115337423312872;2015
FORD.MOTOR;0,144784049079754590;2015
FOSSIL.GROUP;0,332527914110429423;2015
FRANKLIN.RESOURCES;0,144474846625766873;2015
FREEPORT.MCMORAN;-0,001352760736196333;2015
FRONTIER.COMMUNICATIONS.DEAD;0,105090184049079757;2015
GAMESTOP..A.;0,171414110429447847;2015
TEGNA.DEAD;0,245313496932515335;2015
GAP;0,197155214723926386;2015
GARMIN;0,183511656441717796;2015
GENERAL.DYNAMICS;0,183318404907975463;2015
GE.AEROSPACE;0,154871779141104310;2015
GGP.DEAD;0,294573312883435579;2015
GENERAL.MILLS;0,119506748466257667;2015
GENERAL.MOTORS;0,059644692737430172;2015
GENUINE.PARTS;0,249623006134969322;2015
GENWORTH.FINANCIAL;0,077184662576687116;2015
GILEAD.SCIENCES;0,329822392638036810;2015
GOLDMAN.SACHS.GP.;0,077571165644171783;2015
GOODYEAR.TIRE...RUB.;0,222819018404907976;2015
ALPHABET..A.;0,133111656441717796;2015
WW.GRAINGER;0,228191411042944770;2015
HCA.HEALTHCARE;0,336397183098591512;2015
HEALTHPEAK.PROPERTIES;0,148011349693251526;2015
HALLIBURTON;0,127140184049079757;2015
HARLEY.DAVIDSON;0,248888650306748477;2015
HARMAN.INTL.INDS..DEAD;0,304332515337423337;2015
L3HARRIS.TECHNOLOGIES;0,134908895705521448;2015
HARTFORD.INSURANCE.GROUP;0,192613803680981605;2015
HASBRO;0,161152453987730038;2015
WELLTOWER;0,176052147239263795;2015
HELMERICH...PAYNE;0,179839877300613515;2015
HERSHEY;0,242298773006135004;2015
HESS.DEAD;0,093784969325153372;2015
HP;0,024349693251533751;2015
HOME.DEPOT;0,293780981595092028;2015
HONEYWELL.INTL.;0,229756748466257654;2015
HORMEL.FOODS;0,224809509202453961;2015
D.R.HORTON;0,242260122699386515;2015
HOSPIRA.DEAD;0,072276073619631911;2015
HOST.HOTELS...RESORTS.REIT;0,200962269938650323;2015
HUDSON.CITY.BANC..DEAD;0,013624233128834359;2015
HUMANA;0,273837423312883410;2015
HUNTINGTON.BCSH.;0,276890797546012313;2015
ILLINOIS.TOOL.WORKS;0,180245705521472371;2015
TRANE.TECHNOLOGIES;0,208827607361963180;2015
INTEGRYS.ENERGY.GROUP.DEAD;0,185328220858895720;2015
INTEL;0,170505828220858885;2015
INTERCONTINENTAL.EX.;0,164978834355828219;2015
INTERPUBLIC.GROUP.DEAD;0,276562269938650240;2015
INTERNATIONAL.BUS.MCHS.;0,074711042944785283;2015
INTL.FLAVORS...FRAG.;0,214470552147239257;2015
INTERNATIONAL.PAPER;0,211726380368098155;2015
INTUIT;0,246917484662576681;2015
INTUITIVE.SURGICAL;0,161249079754601204;2015
INVESCO;0,177636809815950925;2015
IRON.MOUNTAIN;0,213388343558282206;2015
JP.MORGAN.CHASE...CO.;0,138928527607361962;2015
JACOBS.SOLUTIONS;0,074556441717791411;2015
JOHNSON...JOHNSON;0,134309815950920231;2015
JOHNSON.CONTROLS.DEAD;0,171781288343558269;2015
JOY.GLOBAL.DEAD;0,062826073619631898;2015
JUNIPER.NETWORKS.DEAD;0,035886809815950910;2015
KLA;0,239535276073619630;2015
KANSAS.CITY.SOUTHERN.DEAD;0,307269938650306718;2015
KELLANOVA.DEAD;0,081513496932515347;2015
KEURIG.GREEN.MOUNTAIN.DEAD;0,529393251533742282;2015
KEYCORP;0,242086196319018399;2015
KIMBERLY.CLARK;0,168051533742331310;2015
KIMCO.REALTY;0,192594478527607360;2015
KINDER.MORGAN;0,140030404738400782;2015
KOHL.S;0,075136196319018411;2015
KRAFT.FOODS.GROUP.DEAD;0,189865326633165826;2015
KROGER;0,256116257668711655;2015
BATH.AND.BODY.WORKS;0,407760736196319085;2015
L3.TECHNOLOGIES.DEAD;0,125265644171779156;2015
LABCORP.HOLDINGS;0,089243558282208590;2015
LAM.RESEARCH;0,186990184049079744;2015
LEGG.MASON.DEAD;0,173791104294478527;2015
LEGGETT.PLATT;0,215204907975460102;2015
LENNAR.A.A;0,323271165644171743;2015
JEFFERIES.FINANCIAL.GROUP;0,050786503067484674;2015
LEVEL.3.COMMS..DEAD;0,250318711656441650;2015
ELI.LILLY;0,185386196319018426;2015
LINCOLN.NATIONAL;0,239863803680981591;2015
LINEAR.TECHNOLOGY.DEAD;0,131469018404907989;2015
LOCKHEED.MARTIN;0,234800613496932514;2015
LOEWS;0,050921779141104281;2015
LORILLARD.DEAD;0,239863803680981619;2015
LOWE.S.COMPANIES;0,257024539877300617;2015
LYONDELLBASELL.INDS.CL.A;0,392665573770491771;2015
M.T.BANK;0,179588650306748476;2015
MACERICH;0,238279141104294490;2015
MACY.S;0,323367791411042993;2015
MARATHON.OIL.DEAD;0,144107668711656450;2015
MARATHON.PETROLEUM;0,327490196078431384;2015
MARRIOTT.INTL..A.;0,260889570552147287;2015
MARSH;0,228577914110429464;2015
MARTIN.MRTA.MATS.;0,095524233128834332;2015
MASCO;0,211938957055214705;2015
MASTERCARD;0,277412576687116608;2015
MATTEL;0,145537730061349707;2015
MCCORMICK...COMPANY.NV.;0,172979447852760759;2015
MCDONALDS;0,119255521472392642;2015
S.P.GLOBAL;0,248521472392638054;2015
MCKESSON;0,261565950920245427;2015
MEAD.JOHNSON.NUTRITION.DEAD;0,206740490797546000;2015
MEADWESTVACO.DEAD;0,175143865030674861;2015
MEDTRONIC;0,140435889570552142;2015
MERCK...COMPANY;0,140203987730061347;2015
METLIFE;0,152320858895705513;2015
CAPRI.HOLDINGS;0,435858438287153649;2015
MICROCHIP.TECH.;0,151605828220858885;2015
MICRON.TECHNOLOGY;0,344142331288343539;2015
MICROSOFT;0,130348159509202449;2015
MOHAWK.INDUSTRIES;0,281123006134969378;2015
MOLSON.COORS.BEVERAGE.COMPANY.B;0,145131901840490823;2015
MONDELEZ.INTERNATIONAL.CL.A;0,178293865030674847;2015
MONSANTO.DEAD;0,120878834355828205;2015
MONSTER.BEVERAGE;0,398929141104294449;2015
MOODY.S;0,307926993865030696;2015
MORGAN.STANLEY;0,133130981595092041;2015
MOSAIC;0,015073619631901836;2015
MOTOROLA.SOLUTIONS;0,186623006134969321;2015
MURPHY.OIL;0,083368711656441719;2015
VIATRIS;0,251246319018404884;2015
NIKE..B.;0,247246012269938642;2015
NRG.ENERGY;0,068584969325153372;2015
NABORS.INDUSTRIES;-0,004174233128834376;2015
NASDAQ;0,217079447852760760;2015
NOV;0,158388957055214719;2015
NETAPP;0,093572392638036794;2015
NETFLIX;0,529760429447852732;2015
NEWELL.BRANDS..XSC.;0,232442944785276051;2015
NEWFIELD.EXPLORATION.DEAD;-0,030069938650306733;2015
NEWMONT;-0,103698773006134976;2015
NEXTERA.ENERGY;0,182410122699386529;2015
NIELSEN.DEAD;0,180948292682926837;2015
NISOURCE;0,250898466257668706;2015
NOBLE.CORPORATION.DEAD;-0,068816871165644167;2015
NOBLE.ENERGY.DEAD;0,106520245398773000;2015
NORDSTROM.DEAD;0,202662883435582808;2015
NORFOLK.SOUTHERN;0,195879754601226974;2015
EVERSOURCE.ENERGY;0,188053067484662578;2015
NORTHERN.TRUST;0,098326380368098154;2015
NORTHROP.GRUMMAN;0,254705521472392671;2015
NUCOR;0,073280981595092026;2015
NVIDIA;0,092780061349693271;2015
O.REILLY.AUTOMOTIVE;0,337571779141104256;2015
ONEOK;0,243361656441717811;2015
OCCIDENTAL.PTL.;0,066053374233128834;2015
OMNICOM.GROUP;0,177656134969325169;2015
ORACLE;0,158292331288343552;2015
O.I.GLASS;0,020407361963190179;2015
PACCAR;0,186854907975460116;2015
PETSMART.DEAD;0,255652453987730066;2015
PG.E;0,087678220858895706;2015
PNC.FINL.SVS.GP.;0,157229447852760745;2015
PPG.INDUSTRIES;0,313879141104294490;2015
PPL;0,083214110429447860;2015
PVH;0,280833128834355850;2015
PALL.DEAD;0,244656441717791384;2015
PARKER.HANNIFIN;0,224867484662576694;2015
PATTERSON.COMPANIES.DEAD;0,141073619631901848;2015
PAYCHEX;0,132203374233128834;2015
PENTAIR;0,193908588957055206;2015
PEOPLES.UNITED.FINANCIAL.DEAD;0,045588036809815963;2015
PEPCO.HOLDINGS.DEAD;0,158388957055214719;2015
PEPSICO;0,122927300613496937;2015
REVVITY;0,188710122699386501;2015
PERRIGO;0,316256134969325142;2015
PFIZER;0,157210122699386501;2015
PHILIP.MORRIS.INTL.;0,157480674846625784;2015
PHILLIPS.66;0,325574047954865997;2015
PINNACLE.WEST.CAP.;0,177018404907975463;2015
PIONEER.NTRL.RES..DEAD;0,287480981595092000;2015
PITNEY.BOWES;0,125053067484662578;2015
PLUM.CREEK.TIMBER.DEAD;0,084856748466257653;2015
PRAXAIR.DEAD;0,128222392638036808;2015
PREC.CASTPARTS.DEAD;0,180361656441717783;2015
PRINCIPAL.FINL.GP.;0,221698159509202464;2015
PROLOGIS.REIT;0,174332208588957038;2015
PROCTER...GAMBLE;0,118559815950920244;2015
PROGRESSIVE.OHIO;0,139856134969325141;2015
PRUDENTIAL.FINL.;0,186835582822085899;2015
PUB.SER.ENTER.GP.;0,099911042944785283;2015
PUBLIC.STORAGE;0,210431595092024526;2015
PULTEGROUP;0,249796932515337383;2015
QEP.RESOURCES..NYS..DEAD;-0,047188860759493675;2015
QUALCOMM;0,140107361963190208;2015
QUANTA.SERVICES;0,104993558282208591;2015
QUEST.DIAGNOSTICS;0,055076687116564417;2015
RALPH.LAUREN.CL.A;0,207494171779141090;2015
RANGE.RES.;0,078131595092024539;2015
RAYTHEON..B..DEAD;0,190816564417177925;2015
RED.HAT.DEAD;0,212866564417177911;2015
REGENERON.PHARMS.;0,655934355828220794;2015
REGIONS.FINL.NEW;0,216982822085889565;2015
REPUBLIC.SVS..A.;0,114327607361963193;2015
REYNOLDS.AMERICAN.DEAD;0,239554601226993874;2015
ROBERT.HALF;0,212112883435582822;2015
ROCKWELL.AUTOMATION;0,232752147239263796;2015
ROCKWELL.COLLINS.DEAD;0,121400613496932513;2015
ROPER.TECHNOLOGIES;0,240849386503067475;2015
ROSS.STORES;0,322672085889570581;2015
ROYAL.CARIBBEAN.GROUP;0,315463803680981592;2015
RYDER.SYSTEM;0,223166871165644182;2015
SCANA.DEAD;0,146175460122699385;2015
SALESFORCE;0,297336809815950898;2015
SANDISK.DEAD;0,310265337423312915;2015
SLB;0,108491411042944783;2015
CHARLES.SCHWAB;0,147392944785276064;2015
SCRIPPS.NETWORKS.INTERACTIVE.A;0,153924846625766859;2015
SEAGATE.TECHNOLOGY.HOLDINGS;0,367429141104294477;2015
SEALED.AIR.DEAD;0,191183742331288348;2015
SEMPRA;0,177134355828220846;2015
SHERWIN.WILLIAMS;0,316603987730061320;2015
SIGMA.ALDRICH.DEAD;0,233312576687116580;2015
SIMON.PROPERTY.GROUP;0,223727300613496910;2015
J.M.SMUCKER;0,132841104294478540;2015
SNAP.ON;0,275383435582822078;2015
SOUTHERN;0,127719938650306758;2015
SOUTHWEST.AIRLINES;0,295906748466257641;2015
SOUTHWESTERN.ENERGY.DEAD;-0,058709815950920244;2015
SPECTRA.ENERGY.DEAD;0,167896932515337410;2015
ST.JUDE.MEDICAL.DEAD;0,157152147239263795;2015
STANLEY.BLACK...DECKER;0,182603374233128835;2015
STAPLES.DEAD;0,021122392638036818;2015
STARBUCKS;0,292254294478527632;2015
STARWOOD.H.R.WORLDWIDE.DEAD;0,224712883435582822;2015
STATE.STREET;0,165597239263803708;2015
STERICYCLE.DEAD;0,185096319018404926;2015
STRYKER;0,156011963190184039;2015
SUNTRUST.BANKS.DEAD;0,205001226993865027;2015
GEN.DIGITAL;0,117728834355828232;2015
SYSCO;0,114868711656441719;2015
T.ROWE.PRICE.GROUP;0,152301533742331269;2015
TE.CONNECTIVITY;0,236597852760736194;2015
TECO.ENERGY.DEAD;0,108201533742331282;2015
TJX;0,290321779141104297;2015
TARGET;0,127777914110429436;2015
TENET.HEALTHCARE;0,271808282208588992;2015
TERADATA;0,117806134969325141;2015
ANDEAVOR.DEAD;0,416283128834355809;2015
TEXAS.INSTRUMENTS;0,189502453987730080;2015
TEXTRON;0,224964110429447833;2015
ADT.DEAD;0,034148743718592979;2015
BANK.OF.NEW.YORK.MELLON;0,124666564417177897;2015
BOOKING.HOLDINGS;0,376898466257668707;2015
WILLIAMS;0,260928220858895721;2015
THERMO.FISHER.SCIENTIFIC;0,218818711656441733;2015
TIFFANY...CO.DEAD;0,236288650306748477;2015
TIME.WARNER.CABLE.DEAD;0,307076687116564440;2015
TIME.WARNER.DEAD;0,267634049079754632;2015
GLOBE.LIFE;0,230568404907975449;2015
TOTAL.SYSTEM.SERVICES.DEAD;0,169172392638036823;2015
TRACTOR.SUPPLY;0,394851533742331284;2015
TRANSOCEAN;-0,192575153374233143;2015
TRAVELERS.COS.;0,186893558282208605;2015
TRIPADVISOR..A.;0,405562500000000048;2015
TWENTY.FIRST.CENTURY.FOX.A;0,272078834355828247;2015
JOHNSON.CONTROLS.INTL.;0,220886503067484669;2015
TYSON.FOODS..A.;0,275267484662576667;2015
US.BANCORP;0,179182822085889593;2015
UNDER.ARMOUR.A;0,519750000000000045;2015
UNION.PACIFIC;0,299056748466257682;2015
UNITED.PARCEL.SER..B.;0,171124233128834347;2015
UNITED.RENTALS;0,569666871165644184;2015
RTX;0,139991411042944797;2015
UNITEDHEALTH.GROUP;0,273025766871165643;2015
UNIVERSAL.HEALTH.SVS..B.;0,299346625766871155;2015
UNUM.GROUP;0,162099386503067489;2015
URBAN.OUTFITTERS;0,058110736196319034;2015
V.F;0,321280674846625758;2015
VALERO.ENERGY;0,309202453987730053;2015
VARIAN.MEDICAL.SYSTEMS.DEAD;0,147605521472392615;2015
VENTAS;0,161828834355828233;2015
VERISIGN;0,230684355828220861;2015
VERIZON.COMMUNICATIONS;0,141034969325153359;2015
VERTEX.PHARMS.;0,333223619631901835;2015
VIACOM..B..DEAD;0,226142944785276079;2015
VISA..A.;0,252251226993865041;2015
VORNADO.REALTY.TRUST;0,160456748466257682;2015
VULCAN.MATERIALS;0,109534969325153372;2015
WALMART;0,125710122699386501;2015
WALGREENS.BOOTS.ALLIANCE.DEAD;0,195087423312883451;2015
WALT.DISNEY;0,244327914110429451;2015
WASTE.MANAGEMENT;0,132744478527607346;2015
WATERS;0,147779447852760731;2015
WELLS.FARGO...CO;0,192092024539877310;2015
WESTERN.DIGITAL;0,255439877300613516;2015
WESTERN.UNION;0,052506441717791397;2015
WEYERHAEUSER;0,216750920245398770;2015
WHIRLPOOL;0,252270552147239258;2015
WHOLE.FOODS.MARKET.DEAD;0,310999693251533760;2015
WINDSTREAM.HOLDINGS.DEAD;0,066169325153374231;2015
WEC.ENERGY.GROUP;0,189038650306748462;2015
TRAVEL.LEISURE;0,340084049079754591;2015
WYNN.RESORTS;0,302728527607361964;2015
XL.GROUP.DEAD;0,173423926380368104;2015
XCEL.ENERGY;0,151315950920245385;2015
XEROX.HOLDINGS;0,158485582822085885;2015
XILINX.DEAD;0,162234662576687116;2015
XYLEM;0,181806436233611451;2015
